,Date,Open,High,Low,Close,Volume,sqrt_Volume,Close_t-1,Close_t-2,Volume_t-1,SMA_5,STD_5,EMV_5,rsi,rsi_result,macd,macd_signal,macd_diff,macd_result,bb_upper,bb_lower,bb_width,bb_result,adx,adx_pos,adx_neg,adx_result,Daily_Return,Close_Diff_t-1,future_return_5,Year,Quarter,Day,Month,Weekday,target,target_encoded
464,2003-09-17,3.235693930484065,3.235693930484065,3.1135923862457275,3.1135923862457275,44666000,6683.262676268231,3.174643516540528,3.174643516540528,5748.478059451911,3.170573425292969,0.04411857283449756,3.1533386556342258,55.35842107480315,neutral,0.06362869091954781,0.05791990606104441,0.005708784858503402,hold,3.260039035086346,2.863360460992145,0.39667857409420115,Sell_signal,20.980323820685697,22.121173933185684,13.721138587810122,beginning_uptrend,-0.019230861662643872,0.0,buy,2003,3,17,9,2,hold,1
465,2003-09-18,3.1339427048641806,3.1542930603027344,3.0932421880624457,3.1542930603027344,32936000,5738.989458084063,3.1135923862457275,3.174643516540528,6683.262676268231,3.170573425292969,0.04411857283449756,3.1536567905237285,58.40047194389904,neutral,0.061515455346394354,0.0586390159181144,0.0028764394282799546,hold,3.2697030991943703,2.867941501673855,0.4017615975205153,Sell_signal,20.775704843864673,21.099234692215614,14.627162677182776,beginning_uptrend,0.01307193396181261,-0.06105113029480025,hold,2003,3,18,9,3,hold,1
466,2003-09-19,3.1949939727783203,3.1949939727783203,3.154293450936158,3.1949939727783203,14746000,3840.0520829801253,3.1542930603027344,3.1135923862457275,5738.989458084063,3.1624332904815673,0.030862900651056135,3.167435851275259,61.244583099209414,neutral,0.062405552056689295,0.05939232314582939,0.003013228910859908,hold,3.2842616388961003,2.8716981580094174,0.41256348088668293,Sell_signal,21.082570360903418,23.632171206054743,14.157589609109559,beginning_uptrend,0.012903338940764009,0.040700674057006836,hold,2003,3,19,9,4,hold,1
467,2003-09-22,3.1949947811640977,3.2560456764119103,3.133943885916285,3.2153451442718506,46225000,6798.896969362016,3.1949939727783203,3.1542930603027344,3840.0520829801253,3.170573616027832,0.03914500190798769,3.1834056156074566,62.620712069042675,neutral,0.06401520216758172,0.06031689895017985,0.0036983032174018673,hold,3.298628893320328,2.8817513318612518,0.41687756145907606,Sell_signal,22.013344087430475,26.11001317476146,12.827203660784214,beginning_uptrend,0.00636970575435325,0.04070091247558594,hold,2003,3,22,9,0,hold,1
468,2003-09-23,3.215344034634559,3.235694196643885,3.174643516540528,3.174643516540528,11000000,3316.6247903554,3.2153451442718506,3.1949939727783203,6798.896969362016,3.170573616027832,0.03914500190798769,3.1804849159184805,58.171871829396224,neutral,0.06129995258167886,0.06051350967647966,0.0007864429051992056,hold,3.304386133138566,2.896344357545943,0.4080417755926229,Sell_signal,22.877633976348452,24.852502684504774,12.20941986051838,beginning_uptrend,-0.012658556361774376,0.020351171493530273,buy,2003,3,23,9,1,hold,1
469,2003-09-24,3.174644612131791,3.2153451442718506,3.133943885916285,3.2153451442718506,34889000,5906.691121093095,3.174643516540528,3.2153451442718506,3316.6247903554,3.1909241676330566,0.02653407779698113,3.1921049920362705,61.14466153440763,neutral,0.06172089882107201,0.06075498750539813,0.0009659113156738827,hold,3.3113155451651095,2.915870347893667,0.39544519727144234,Sell_signal,22.862726511051694,23.244973463759603,14.653740686058805,beginning_uptrend,0.012820849811721935,-0.0407016277313228,buy,2003,3,24,9,2,hold,1
470,2003-09-25,3.2153451442718506,3.235695313304157,3.1949947811640977,3.2153451442718506,20419000,4518.738762088377,3.2153451442718506,3.174643516540528,5906.691121093095,3.2031345844268797,0.018202361265077724,3.1998517094481307,61.14466153440763,neutral,0.06134732793944497,0.0608734555922075,0.00047387234723747507,hold,3.318904294789617,2.9306670047633,0.3882372900263169,Sell_signal,23.091545379664474,24.145455963671864,14.160541600043612,beginning_uptrend,0.0,0.0407016277313228,buy,2003,3,25,9,3,hold,1
471,2003-09-26,3.2356946036039096,3.296745679536546,3.2356946036039096,3.276395320892334,54671000,7393.984041097195,3.2153451442718506,3.2153451442718506,4518.738762088377,3.2194148540496825,0.036403756251896575,3.2253662465961987,65.41995407958986,neutral,0.06522562891143391,0.061743890256052786,0.0034817386553811225,hold,3.331427576879565,2.9486691686114623,0.3827584082681028,Sell_signal,23.9603991015525,27.582786161206208,13.203409851331472,beginning_uptrend,0.018987130115485362,0.0,buy,2003,3,26,9,4,hold,1
472,2003-09-29,3.276395320892334,3.296745679536546,3.215344439035101,3.276395320892334,21604000,4648.010327010903,3.276395320892334,3.2153451442718506,7393.984041097195,3.231624889373779,0.044118363885808205,3.242375938028244,65.41995407958986,neutral,0.06752087179363153,0.06289928656356854,0.004621585230062994,hold,3.34169299697533,2.9668941726718865,0.37479882430344347,Sell_signal,24.354549633849064,25.711228820504267,14.003824287310044,beginning_uptrend,0.0,0.0610501766204834,hold,2003,3,29,9,0,hold,1
473,2003-09-30,3.296745603849749,3.3781466484069824,3.2763952456727408,3.3781466484069824,65241000,8077.190105476037,3.276395320892334,3.276395320892334,4648.010327010903,3.2723255157470703,0.0665671920171144,3.2876328414878238,71.48473455963601,overbought,0.07666658540001281,0.0656527463308574,0.011013839069155415,hold,3.3694441919856333,2.9778085345692373,0.39163565741639594,Sell_signal,25.503324712347943,30.25491120206607,12.831775170921828,strong_uptrend,0.03105587621427075,0.0,sell,2003,3,30,9,1,sell,2
474,2003-10-01,3.4188467109979013,3.988654754931397,3.4188467109979013,3.622349500656128,162272000,12738.602749124411,3.3781466484069824,3.276395320892334,8077.190105476037,3.353726387023926,0.1611399099130786,3.399205061210592,80.3789422659847,overbought,0.10243890666249422,0.07300997839718476,0.029428928265309462,hold,3.457219633874322,2.959223928633307,0.49799570524101533,Sell_signal,28.937948441837364,54.734429609541735,8.328007494788691,strong_uptrend,0.07228900271819261,0.10175132751464844,sell,2003,4,1,10,2,sell,2
475,2003-10-02,3.642700140255692,3.642700140255692,3.3781466484069824,3.3781466484069824,154158000,12416.03801540572,3.622349500656128,3.3781466484069824,12738.602749124411,3.3862866878509523,0.1414305457970947,3.3921855902760556,60.168224822146,neutral,0.10198293189769769,0.07880456909728735,0.023178362800410343,hold,3.459142135975036,3.0000369793203743,0.4591051566546618,Sell_signal,31.650829895017864,47.031059760194296,9.321135199566498,strong_uptrend,-0.06741559648093376,0.2442028522491455,hold,2003,4,2,10,3,hold,1
476,2003-10-03,3.3984970065839906,3.4188469766102005,3.317095573875959,3.3781466484069824,69051000,8309.693135128397,3.3781466484069824,3.622349500656128,12416.03801540572,3.406636953353882,0.12838407058293252,3.387505942986364,60.168224822146,neutral,0.10046348805749838,0.08313635288932957,0.01732713516816882,hold,3.474587134475726,3.011047407035809,0.4635397274399171,Sell_signal,33.47315194047894,44.44040381627809,12.112739215076656,strong_uptrend,0.0,-0.2442028522491455,hold,2003,4,3,10,4,hold,1
477,2003-10-06,3.3984969701399206,3.3984969701399206,3.1949939727783203,3.1949939727783203,92455000,9615.35230763803,3.3781466484069824,3.3781466484069824,8309.693135128397,3.390356683731079,0.15201522195447764,3.3233352862503494,49.37036502852503,neutral,0.08351768769884504,0.08321261985123267,0.00030506784761237526,hold,3.473392824263131,3.018346687226737,0.45504613703639407,Hold_signal,33.91023934221938,39.72708552588527,17.191618472286592,strong_uptrend,-0.05421691083631042,0.0,buy,2003,4,6,10,0,buy,0
478,2003-10-07,3.194994080390889,3.296745679536546,3.194994080390889,3.276395320892334,55295000,7436.060785120036,3.1949939727783203,3.3781466484069824,9615.35230763803,3.3700064182281495,0.16062530276292555,3.307688631131011,53.37524973018986,neutral,0.07578284980074645,0.08172666584113543,-0.0059438160403889745,sell,3.476587518661109,3.0232921276401603,0.45329539102094873,Hold_signal,34.31610621526407,37.58088007217193,16.26286306939303,strong_uptrend,0.025477778301793874,-0.1831526756286621,hold,2003,4,7,10,1,hold,1
479,2003-10-08,3.296745603849749,3.3781466484069824,3.256044887495733,3.3781466484069824,36513000,6042.598778671309,3.276395320892334,3.1949939727783203,7436.060785120036,3.32116584777832,0.08316275764955254,3.3311746368896684,57.86219059349773,neutral,0.07697608441393777,0.0807765495556959,-0.003800465141758122,hold,3.4908674238564816,3.027327490007654,0.4635399338488275,Sell_signal,35.03628694718772,39.478979988927925,15.201564033056494,strong_uptrend,0.03105587621427075,0.08140134811401367,hold,2003,4,8,10,2,hold,1
480,2003-10-09,3.398496389389038,3.4391967102007426,3.3577956804266065,3.398496389389038,48112000,6936.281424509822,3.3781466484069824,3.276395320892334,6042.598778671309,3.3252357959747316,0.08705537845737783,3.3536152210561254,58.71784747262003,neutral,0.07865707566313773,0.08035265477718427,-0.0016955791140465387,hold,3.5054242291029274,3.037191017669839,0.4682332114330885,Sell_signal,35.94483520908672,41.068707361158815,14.521208111166647,strong_uptrend,0.006023936524973461,0.10175132751464844,buy,2003,4,9,10,3,hold,1
481,2003-10-10,3.439198162375144,3.459548525449141,3.357797098230048,3.4188477993011475,60215000,7759.83247241846,3.398496389389038,3.3781466484069824,6936.281424509822,3.3333760261535645,0.09479832250399367,3.3753594138044662,59.60136403042053,neutral,0.08070118896347012,0.08042236161444144,0.00027882734902867634,buy,3.522488210050872,3.0384423519684765,0.4840458580823954,Sell_signal,36.867665192865516,39.871573831172505,13.696047581200647,strong_uptrend,0.005988357079222295,0.020349740982055664,buy,2003,4,10,10,4,buy,0
482,2003-10-13,3.4595478996761684,3.520598589704243,3.418847180890238,3.439197540283203,62200000,7886.697661252141,3.4188477993011475,3.398496389389038,7759.83247241846,3.382216739654541,0.06338061903729553,3.3966387892973784,60.511429914192846,neutral,0.0830063717248235,0.08093916363651785,0.0020672080883056554,hold,3.540015426823031,3.047370537570585,0.4926448892524462,Sell_signal,37.958875598989266,41.03226882617292,12.906242159160799,strong_uptrend,0.005952221969698579,0.020351409912109375,buy,2003,4,13,10,0,hold,1
483,2003-10-14,3.459547346288508,3.4798977024262387,3.337445597612879,3.3577959537506104,56892000,7542.678569314749,3.439197540283203,3.4188477993011475,7886.697661252141,3.3984968662261963,0.032176858872398136,3.383691177448456,55.158660780445636,neutral,0.0773729111822603,0.08022591314566635,-0.0028530019634060433,sell,3.5443595722383607,3.0613416358762633,0.48301793636209744,Hold_signal,38.05557274148074,37.75013359776288,16.444711596055264,strong_uptrend,-0.02366877318884386,0.020349740982055664,buy,2003,4,14,10,1,hold,1
484,2003-10-15,3.3781464792037856,3.4798978768415454,3.3577961220460777,3.459547519683838,74708000,8643.37896889868,3.3577959537506104,3.439197540283203,7542.678569314749,3.4147770404815674,0.03914470443420921,3.40897662486025,59.93012822643282,neutral,0.08019442272697974,0.08021961506192904,-2.5192334949297734e-05,hold,3.554406300274246,3.0858904211841893,0.46851587909005676,Sell_signal,38.14536378883633,35.15447200548281,15.313985324770504,strong_uptrend,0.030303081942657295,-0.08140158653259277,buy,2003,4,15,10,2,hold,1
485,2003-10-16,3.4595476124021745,3.703751128537937,3.4595476124021745,3.663050413131714,187963000,13709.95988323817,3.459547519683838,3.3577959537506104,8643.37896889868,3.4676878452301025,0.11565689907260245,3.4936678876174043,67.40128768881914,neutral,0.09772496118974416,0.08372068428749208,0.014004276902252089,buy,3.6107337517831297,3.080438704958203,0.5302950468249268,Sell_signal,39.147599608663555,42.44416088378409,13.338584531850515,strong_uptrend,0.05882355778898907,0.10175156593322754,buy,2003,4,16,10,3,buy,0
487,2003-10-20,3.94795407840362,4.049705474177687,3.866553039414521,3.927603721618652,189271000,13757.57972900757,3.663050413131714,3.459547519683838,13709.95988323817,3.5694390296936036,0.22960663033852016,3.63831316561782,74.14922344386049,overbought,0.13145000640380555,0.09326654871075478,0.038183457693050774,hold,3.7401961925026996,3.0242372391226664,0.7159589533800332,Sell_signal,40.9690864393745,50.92329551666109,10.933717127961657,strong_uptrend,0.0722221314614011,0.20350289344787598,hold,2003,4,20,10,0,sell,2
488,2003-10-21,3.988655267754072,4.02935559802811,3.866553500630319,3.907254219055176,69335000,8326.764077359223,3.927603721618652,3.663050413131714,13757.57972900757,3.6630503654479982,0.25701053697882975,3.727960183430272,72.8991989194765,overbought,0.1547514347128489,0.1055635259111736,0.04918790880167531,hold,3.832655380074881,3.0009689590288176,0.8316864210460633,Sell_signal,42.660467067891815,47.074801073866645,10.107408673665338,strong_uptrend,-0.005181149628580517,0.26455330848693803,hold,2003,4,21,10,1,sell,2
489,2003-10-22,3.9276035458717975,4.009004969369232,3.9072535781481927,3.988654613494873,54021000,7349.897958475342,3.907254219055176,3.927603721618652,8326.764077359223,3.7892220973968507,0.22218179788361023,3.8148583267851386,74.73406627572544,overbought,0.1777374691585667,0.11999831456065224,0.057739154597914455,hold,3.926523449135297,2.988501999663836,0.9380214494714609,Sell_signal,44.23103479437218,44.796138672328816,9.618158127804948,strong_uptrend,0.020833145189969482,-0.02034950256347612,hold,2003,4,22,10,2,sell,2
490,2003-10-23,3.988654613494873,3.988654613494873,3.988654613494873,3.988654613494873,0,0.0,3.988654613494873,3.907254219055176,7349.897958475342,3.8950435161590575,0.13468123772994267,3.87279042235505,74.73406627572544,overbought,0.19372097228089746,0.13474284610470127,0.05897812617619619,hold,4.00478836140702,2.987568034314415,1.0172203270926055,Sell_signal,45.689419111818225,44.79613867232881,9.618158127804948,strong_uptrend,0.0,0.08140039443969727,hold,2003,4,23,10,3,sell,2
491,2003-10-24,3.947954549329215,3.988655267754072,3.907254219055176,3.907254219055176,78116000,8838.325633285978,3.988654613494873,3.988654613494873,0.0,3.94388427734375,0.04170534987665972,3.884278354588426,69.29303181862647,neutral,0.1975425347458719,0.1473027838329354,0.050239750912936504,hold,4.052233309701568,3.009313993498201,1.0429193162033665,Sell_signal,46.14698533165069,42.87077896689692,13.502778858456498,strong_uptrend,-0.02040798272286959,0.0,hold,2003,4,24,10,4,hold,1
492,2003-10-27,3.9072537140794177,4.110756503601246,3.9072537140794177,3.968304395675659,105959000,10293.638812392826,3.907254219055176,3.988654613494873,8838.325633285978,3.9520244121551515,0.0417052800740683,3.9122870349508374,70.99844363218281,overbought,0.20315553897452743,0.1584733348612538,0.044682204113273616,hold,4.1061812323530775,3.0245569783250232,1.0816242540280543,Sell_signal,46.9470818213241,44.64731712777096,12.1023355341902,strong_uptrend,0.015624828382742484,-0.08140039443969727,buy,2003,4,27,10,0,hold,1
493,2003-10-28,3.988654821627829,4.009005178564094,3.8665530681610103,3.8665530681610103,104085000,10202.20564387917,3.968304395675659,3.907254219055176,10293.638812392826,3.943884181976318,0.05460536892412602,3.8970423793542284,64.56252320739729,neutral,0.197121114007496,0.16620289069050226,0.03091822331699373,hold,4.133798212670262,3.055955772734705,1.0778424399355573,Hold_signal,47.2643699641043,41.40968491175677,13.296605811183829,strong_uptrend,-0.025641008695182044,0.0610501766204834,buy,2003,4,28,10,1,buy,0
494,2003-10-29,3.907254219055176,3.968304908541643,3.886903859842747,3.907254219055176,52981000,7278.8048469511805,3.8665530681610103,3.968304395675659,10202.20564387917,3.927604103088379,0.049847625479100176,3.900446325921211,65.89432553259223,neutral,0.19339370917294652,0.17164105438699112,0.021752654785955394,hold,4.1670044623294045,3.0756602801403825,1.091344182189022,Hold_signal,47.55899466811449,39.221832150760655,12.594088615076979,strong_uptrend,0.01052646897033882,-0.10175132751464888,buy,2003,4,29,10,2,buy,0
495,2003-10-30,3.9276048148207385,3.968305539719236,3.8462037531746223,3.88690447807312,36100000,6008.327554319921,3.907254219055176,3.8665530681610103,7278.8048469511805,3.9072540760040284,0.0380717076956059,3.895932376638514,64.58736809698982,neutral,0.18664611967525246,0.17464206744464342,0.012004052230609047,hold,4.1923805567288035,3.0767396834826832,1.1156408732461203,Hold_signal,47.377598109691725,36.71500610207726,13.919592101425202,strong_uptrend,-0.005208194768288377,0.04070115089416548,buy,2003,4,30,10,3,buy,0
496,2003-10-31,3.907253782033542,3.9276037508190327,3.846202711224745,3.8665530681610103,72816000,8533.229166030877,3.88690447807312,3.907254219055176,6008.327554319921,3.8991138458251955,0.04219915582696413,3.886139273812679,63.23653470006637,neutral,0.1776090511051498,0.1752354641767447,0.002373586928405086,hold,4.212508040316396,3.105452841870494,1.1070551984459023,Hold_signal,47.20914643240375,35.104183146154725,13.308944331258788,strong_uptrend,-0.005235891447015639,-0.020349740982055664,buy,2003,4,31,10,4,buy,0
